"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"1047","0.998826171261918","0.998826171261918","0.998413560675399","0.997277452210869","0.997277452210869","0.99836720746933","0.997706559652056","0.996759565906662","0.99296671811449","0.99542185048722","0.999978788377778","0.999648681627633","0.999929654410982","0.998189421125922","0.999980611014448","0.997196076331519","0.999245715298884","0.997681807273926","0.999354535270636","0.999354535270636","1","1","0.99916461317066","0.999992724470148","0.999992724470148","0.999992724470148","0.997039409843742","0.99954547367087","1","0.999922643399313","0.997175700647271","0.99683875230589","0.99683875230589","0.99683875230589","0.999387052983971","0.999136918943397","0.999980781653695","1","0.999400594561811","0.999366493934596","0.993574645120124","0.997866770916469","0.999950237399935","0.999400594561811","1","0.997239027153021","0.998446322951897","0.999009242923949","0.998903122582262","0.999999488037613","0.999366493934596","0.999421827565392","0.996192928571815","1","1","1","1","1","0.999992724470148","0.999445529552584","0.999049307748281","0.99999833778792","0.99972300235782","1","1","0.999832167879541","0.998873580835798","0.999652828372422","0.996648699204598","0.998860383978091","0.968910921160941","0.975722476739846","0.998037597726503"
"1048","0.998735439222926","0.998735439222926","0.998302393316835","0.997081019000279","0.997081019000279","0.99824537056748","0.997529500382189","0.996525897102156","0.992503225701217","0.995040829557679","0.999979264001615","0.999657992607719","0.999931305773198","0.99801499354127","0.999981046636177","0.996939943369387","0.999176658273418","0.997488398865492","0.999284236763255","0.999284236763255","1","1","0.999066885413432","0.999991208275227","0.999991208275227","0.999991208275227","0.997133841277509","0.999492278252034","1","0.999911854000116","0.997268039236989","0.99662956035555","0.99662956035555","0.99662956035555","0.999320293619522","0.999160959001441","0.999977372531318","1","0.999330454596698","0.999292366479371","0.992990026969648","0.997939850926975","0.999942493316965","0.999330454596698","1","0.996957600754294","0.998277280225448","0.99892973230065","0.998791112072575","0.999999356860606","0.999292366479371","0.999371342647683","0.995845541783703","1","1","1","1","1","0.999991208275227","0.999397112998867","0.998806008346028","0.999998079099189","0.999687828183626","1","1","0.999812519379768","0.998779481273931","0.999604421105672","0.99677521913883","0.998736334783757","0.966914975012498","0.976626640326424","0.998151519272555"
"1049","0.9986377035431","0.9986377035431","0.998183450245393","0.996870457508758","0.996870457508758","0.998114459521059","0.997338808159116","0.996275441323294","0.992009434988076","0.994628268917581","0.999979728960853","0.9986879119642","0.999932918372298","0.997823798583634","0.999981472470763","0.996660491515385","0.999101284556569","0.997278898271201","0.999206288023487","0.999206288023487","1","1","0.99895773689696","0.999989376113956","0.999989376113956","0.999989376113956","0.99722526909421","0.999432860648013","1","0.999899559888448","0.997357366878473","0.996406575268835","0.996406575268835","0.996406575268835","0.999246268616567","0.999184329999976","0.999973358684395","1","0.999252113282596","0.999209572124397","0.992352626089111","0.999899559888448","0.999933544175671","0.999252113282596","1","0.99664758495134","0.998089880546405","0.998843848144425","0.998667678572547","0.999999192072939","0.999209572124397","0.999316452497936","0.995466600975009","1","1","1","1","1","0.999989376113956","0.999344471467666","0.998500537663326","0.999997780151029","0.999648189035898","1","1","0.999790571065895","0.998677531167154","0.999549267299932","0.996896977502342","0.998598801559896","0.964795543268799","0.977497906885517","0.998258838972797"
"1050","0.998532425144195","0.998532425144195","0.998056189636295","0.996644758218209","0.996644758218209","0.997973801164847","0.997133439136554","0.996007001980722","0.991483398808186","0.994181587446657","0.999980183494607","0.998561438789908","0.999934493118063","0.997614231834195","0.999981888738087","0.996355612725821","0.999019017445081","0.997051974216518","0.999119857911471","0.999119857911471","1","1","0.998835835909661","0.999987162142299","0.999987162142299","0.999987162142299","0.997313788304737","0.999366493934596","1","0.999885551259026","0.997443781237087","0.996168894409954","0.996168894409954","0.996168894409954","0.999164188491419","0.999207050529585","0.999968632850551","1","0.99916461317066","0.999117099244411","0.991657754706504","0.999885551259026","0.999923202483549","0.99916461317066","1","0.99630609606199","0.997882138536903","0.998751080788523","0.998531660423325","0.999998985062782","0.999117099244411","0.999256773272183","0.995053267512923","1","1","1","1","1","0.999987162142299","0.999287236779787","0.998117062727945","0.999997434677941","0.999603518559974","1","1","0.999766053869107","0.998567077370671","0.999486427595233","0.997014152394595","0.998446322951897","0.962545599632127","0.97833741644911","0.998359938108514"
"1051","0.998419023700926","0.998419023700926","0.997920032207465","0.996402840469299","0.996402840469299","0.997822672805953","0.996912270479458","0.995719298594355","0.990923049396309","0.993697997921378","0.999980627836632","0.99842279402187","0.999936030898931","0.997384536844267","0.996950480277562","0.996023011242115","0.998929227792051","0.996806186620865","0.999024025310894","0.999024025310894","1","1","0.998699696187267","0.999984486795733","0.999984486795733","0.999984486795733","0.997399490947632","0.999292366479371","1","0.999869589066424","0.997527376843365","0.995915557005125","0.995915557005125","0.995915557005125","0.999073178264318","0.999229138665941","0.999963068744266","1","0.999066885413432","0.999013818555063","0.990900323464813","0.999869589066424","0.999911251585543","0.999066885413432","1","0.995929963956484","0.997651855942181","0.998650880015801","0.99838177853373","0.99999872501176","0.999013818555063","0.999191887780843","0.994602452635918","1","1","1","1","1","0.999984486795733","0.999225008763707","0.997635749500672","0.999997035439347","0.999553178677185","1","1","0.999738667270234","0.998447412714814","0.999414832109744","0.999501554312382","0.998277280225448","0.960157798568633","0.979146273719138","0.998455176087312"
"1052","0.998296874524556","0.998296874524556","0.997774358673262","0.996143547596499","0.996143547596499","0.997660298643488","0.996674094537002","0.995410961121594","0.990326191537954","0.993174491446302","0.997594035312232","0.998270810172704","0.999937532582487","0.997132791030606","0.996758428319872","0.995660187420241","0.998831229277755","0.996539977935542","0.998917769462054","0.998917769462054","1","1","0.998547659157032","0.999981253930519","0.999981253930519","0.999981253930519","0.997482466180002","0.999209572124397","1","0.999851400953953","0.997608245191502","0.99564554052532","0.99564554052532","0.99564554052532","0.998972268267146","0.999250611983976","0.999956517684014","1","0.99895773689696","0.998898469532524","0.990074809822952","0.999851400953953","0.999897441131124","0.99895773689696","1","0.995515704548894","0.997396599229552","0.998542651866764","0.998216624659716","0.999998398329595","0.998898469532524","0.999121342610138","0.994110796412221","1","1","1","1","1","0.999981253930519","0.999157352492432","0.997031769681397","0.99999657406785","0.999496450532573","1","1","0.999708075630983","0.998317771591202","0.999333262384791","0.99944725900755","0.998089880546405","0.9576244716283","0.979925548849963","0.99854489168141"
"1053","0.998165305217391","0.998165305217391","0.997618507031411","0.995865641752724","0.995865641752724","0.997485845939282","0.996417612609882","0.995080523933619","0.989690495414866","0.992607820864889","0.997401246338719","0.998104208556111","0.999938999015963","0.996856890323147","0.996554323160739","0.995264420271769","0.998724273261675","0.996251663832314","0.998799959273254","0.998799959273254","1","1","0.998377874186924","0.999977347369492","0.999977347369492","0.999977347369492","0.997562800365773","0.999117099244411","1","0.999830676616907","0.99768647483488","0.995357756861463","0.995357756861463","0.995357756861463","0.998860383978091","0.99927148757167","0.999948804621758","1","0.998835835909661","0.998769645291453","0.989175224510776","0.999830676616907","0.999881481837814","0.998835835909661","1","0.995059489850268","0.997113674927652","0.998425755202088","0.998034648546445","0.999997987943895","0.998769645291453","0.999044644998339","0.993574645120123","1","1","1","1","1","0.999977347369492","0.999083795284777","0.996274071288924","0.999996040893869","0.99943252430849","1","1","0.999673904099016","0.998177325187857","0.999240330856448","0.999387052983971","0.997882138536903","0.954937625407469","0.980676278238606","0.998629404197723"
"1054","0.998023592082366","0.998023592082366","0.997451769673126","0.995567798407202","0.995567798407202","0.997298420923918","0.996141428287639","0.994726419422733","0.989013489145983","0.991994483110988","0.997193052729626","0.997921588854227","0.99994043102671","0.996554532467323","0.996337413768197","0.9948327486343","0.998607543180088","0.99593942320113","0.998669341506438","0.998669341506438","1","1","0.998188276626804","0.99997262672841","0.99997262672841","0.99997262672841","0.997640577161373","0.999013818555063","1","0.99980706252196","0.997762151478724","0.995051048282655","0.995051048282655","0.995051048282655","0.998736334783757","0.999291782043457","0.999939723469005","1","0.998699696187267","0.99862577575274","0.988195076028203","0.99980706252196","0.999863039442278","0.998699696187267","1","0.994557115411948","0.996800102500643","0.998299498001714","0.997834143829616","0.999997472407975","0.99862577575274","0.998961259446583","0.992990026969648","1","1","1","1","1","0.99997262672841","0.999003823451517","0.995323862815369","0.999995424742999","0.999360487764237","1","1","0.99963573403782","0.998025176347023","0.999134457522035","0.999320293619522","0.997651855942181","0.952088941427127","0.981399465320122","0.998709014583248"
"1055","0.997870956271005","0.997870956271005","0.99727339030597","0.995248600499849","0.995248600499849","0.997097064421542","0.995844040330927","0.994346971223757","0.988292551025193","0.991330700466417","0.996968230831995","0.997721417738303","0.999941829422663","0.996223198878072","0.996106903018228","0.99436195088809","0.998480148450876","0.995601287414101","0.998524527723313","0.998524527723313","1","1","0.99797656340871","0.999966922373093","0.999966922373093","0.999966922373093","0.997715877598898","0.998898469532524","1","0.999780155893765","0.997835358069958","0.994724183167889","0.994724183167889","0.994724183167889","0.998598801559896","0.999311511553279","0.999929031595024","1","0.998547659157032","0.998465108915628","0.987127333205972","0.999780155893765","0.999841727713397","0.998547659157032","1","0.994003964985843","0.996452584538828","0.998163133381434","0.997613232584844","0.999996824780092","0.998465108915628","0.998870604042405","0.992352626089111","1","1","1","1","1","0.999966922373093","0.9989168787654","0.994132753646513","0.999994712701826","0.999279313345306","1","1","0.999593097926802","0.997860354017793","0.999013843427594","0.999246268616567","0.997396599229552","0.949069778224616","0.982096081365683","0.998784006469172"
"1056","0.997706559652056","0.997706559652056","0.997082560678507","0.99490653223521","0.99490653223521","0.996880747176224","0.995523835072963","0.993940387032557","0.9875249014599","0.990612400695774","0.996725460998864","0.997502016463382","0.9999431949928","0.995860134937987","0.995861944957584","0.993848523135677","0.998341117844293","0.995235128811719","0.998363979867816","0.998363979867816","1","1","0.99774016595231","0.999960029326508","0.999960029326508","0.999960029326508","0.997788780166832","0.998769645291453","1","0.999749497867665","0.997906174884341","0.994375851501777","0.994375851501777","0.994375851501777","0.998446322951897","0.999330691807269","0.99991644335085","1","0.998377874186924","0.99828569003074","0.985964385879818","0.999749497867665","0.999817100382469","0.998377874186924","1","0.993394972229653","0.99606747403443","0.998015855306746","0.997369848405786","0.999996011215539","0.99828569003074","0.998772046472505","0.991657754706504","1","1","1","1","1","0.999960029326508","0.998822354632335","0.992640487625296","0.999993889847308","0.99918784368734","1","1","0.99954547367087","0.997681807273926","0.998876440555345","0.999164188491419","0.997113674927652","0.945871175980869","0.982767066281215","0.998854647156904"
"1057","0.997529500382189","0.997529500382189","0.996878417095401","0.994539972498961","0.994539972498961","0.996648364861879","0.995179078313872","0.993504751005167","0.986707594617537","0.989835196037009","0.996463320259577","0.997261547352324","0.99801499354127","0.995462328627925","0.995601641916015","0.993288655762724","0.998189392275399","0.99483864836657","0.998185994349741","0.998185994349741","1","1","0.997476220099598","0.999951699907345","0.999951699907345","0.999951699907345","0.997859360888385","0.99862577575274","1","0.999714565693681","0.99797467961095","0.994004660124842","0.994004660124842","0.994004660124842","0.998277280225448","0.999349338076103","0.999901622446931","1","0.998188276626804","0.998085338451211","0.984698003772187","0.999714565693681","0.999788641823526","0.998188276626804","1","0.992724579290057","0.995640738499624","0.997856793982475","0.99710171788351","0.999994989198034","0.998085338451211","0.99866489969947","0.990900323464813","1","1","1","1","1","0.999951699907345","0.998719591939415","0.990772204052146","0.999992938934043","0.999084775319528","1","1","0.999492278252034","0.997488398865492","0.99871991763807","0.999073178264317","0.996800102500643","0.942483864029293","0.98341332940457","0.998921188549122"
"1058","0.997338808159116","0.997338808159116","0.996660036711102","0.994147187879957","0.994147187879957","0.996398732757095","0.99480790668126","0.993038015721485","0.985837509790819","0.988994361035844","0.99618027446409","0.996997999079244","0.997823798583634","0.995026487375073","0.995325041461238","0.992678208301352","0.998023816970664","0.994409362479337","0.99798868448262","0.99798868448262","1","1","0.997181532780193","0.999941634836314","0.999941634836314","0.999941634836314","0.997927693397517","0.998465108915628","1","0.999674763861316","0.9980409474341","0.993609127729141","0.993609127729141","0.993609127729141","0.998089880546405","0.999367465207002","0.999884172982022","1","0.99797656340871","0.997861621918655","0.983319293727146","0.999674763861316","0.999755756291245","0.99797656340871","1","0.991986692106831","0.995167920673938","0.997685010895459","0.996806340351307","0.999993705317995","0.997861621918655","0.998548417275344","0.990074809822952","1","1","1","1","1","0.999941634836314","0.99860787455357","0.988435164237755","0.999991840032879","0.998968640349699","1","1","0.999432860648013","0.997278898271201","0.998541621369929","0.998972268267146","0.996452584538828","0.938898271615225","0.984035750299449","0.998983868028777"
"1059","0.997133439136554","0.997133439136554","0.996426433589915","0.993726325281107","0.993726325281107","0.996130580065556","0.994408318430201","0.992537993698396","0.98491134249672","0.988084809224037","0.995874669869199","0.996709170657085","0.997614231834195","0.994549013001216","0.995031133189875","0.992012682522374","0.997843132957947","0.993944588862019","0.997769961116688","0.997769961116688","1","1","0.996852545085498","0.999929472491674","0.999929472491674","0.999929472491674","0.997993849012702","0.99828569003074","1","0.999629413997129","0.998105051112754","0.99318767959026","0.99318767959026","0.99318767959026","0.997882138536903","0.99938508763542","0.999863628885368","1","0.99774016595231","0.997611828019135","0.981818655506479","0.999629413997129","0.99971775549467","0.99774016595231","1","0.991174632296837","0.994644095560537","0.997499493486244","0.996480965751084","0.999992092481647","0.997611828019135","0.998421788262925","0.989175224510776","1","1","1","1","1","0.999929472491674","0.998486424442769","0.985514896945106","0.99999057011329","0.998837785888603","1","1","0.999366493934596","0.997051974216518","0.99833853242035","0.998860383978091","0.99606747403443","0.93510454229597","0.984635179544451","0.999042909288828"
"1060","0.996912270479458","0.996912270479458","0.996176554519772","0.993275404102731","0.993275404102731","0.995842543862133","0.993978163655954","0.992002348438323","0.983925595329039","0.987101068656262","0.995544724133751","0.996392654028953","0.997384536844267","0.994025974653116","0.994718845347556","0.991287193690557","0.997645967825626","0.993441431464047","0.997527511294928","0.997527511294928","1","1","0.996485291407013","0.999914775929523","0.999914775929523","0.999914775929523","0.998057896808502","0.998085338451211","1","0.99957774336708","1","0.992738642027137","0.992738642027137","0.992738642027137","0.997651855942181","0.999984486795733","0.999839441492516","1","0.997476220099598","0.997332932521929","0.980185736429426","0.99957774336708","0.999673844251336","0.997476220099598","1","0.990281085500553","0.994063823526809","0.997299149424506","0.996122570469661","0.999990066405164","0.997332932521929","0.998284131733624","0.988195076028203","1","1","1","1","1","0.999914775929523","0.998354396389623","0.981870750231325","0.999989102560773","0.998690350943818","1","1","0.999292366479371","0.996806186620865","0.998107215589169","0.998736334783757","0.995640738499624","0.931092552389622","0.985212439515773","0.999098523115377"
"1061","0.996674094537002","0.996674094537002","0.995909274566741","0.992792307982806","0.992792307982806","0.995533162644255","0.993515133893178","0.991428585000741","0.982876568589929","0.986037256338391","0.995188516689084","0.996045815157904","0.997132791030606","0.993453079597961","0.994387041271423","0.99049643992784","0.997430825693122","0.992896764398422","0.997258774747004","0.997258774747004","1","1","0.996075354271877","0.999897017204828","0.999897017204828","0.999897017204828","0.99999986218087","0.997861621918655","1","0.999518871793201","1","0.992260236581755","0.992260236581755","0.992260236581755","0.997396599229552","0.999981253930519","0.999810964926196","1","0.997181532780193","0.997021564290923","0.978409385226868","0.999518871793201","0.999623103927828","0.997181532780193","1","0.989298046106898","0.993421099205187","0.99708280046155","0.995727830986174","0.999987521210733","0.997021564290923","0.998134490808562","0.987127333205971","1","1","1","1","1","0.999897017204828","0.998210872265173","0.977330901270883","0.999987406619164","0.998524240484145","1","1","0.999209572124397","0.996539977935542","0.997843763367416","0.998598801559896","0.995167920673938","0.926851933895348","0.985768325162265","0.999150908126728"
"1062","0.996417612609882","0.996417612609882","0.995623392356915","0.992274776079459","0.992274776079459","0.995200869467725","0.99301675107627","0.990814040086214","0.981760350732128","0.984887051601792","0.99480397845048","0.995665773505517","0.996856890323147","0.992825641770272","0.994034515648291","0.989634669644032","0.997196076331519","0.992307214827478","0.996960918022488","0.996960918022488","1","1","0.995617814488212","0.999875558433276","0.999875558433276","0.999875558433276","0.999999815345751","0.997611828019135","1","0.999451796768762","1","0.991750573911471","0.991750573911471","0.991750573911471","0.997113674927652","0.999977347369492","0.999777438896382","1","0.996852545085499","0.996673966435352","0.976477605584609","0.999451796768762","0.999564473328658","0.996852545085498","1","0.988216758316741","0.992709295936825","0.996849175831971","0.995293095165602","0.999984323894563","0.996673966435352","0.997971826207302","0.985964385879818","1","1","1","1","1","0.999875558433276","0.998054854828398","0.971686984757199","0.999985446746184","0.998337096343322","1","1","0.999117099244411","0.996251663832314","0.997543732089388","0.998446322951897","0.994644095560537","0.922372102317304","0.986303604771672","0.999200251470768"
"1063","0.996141428287639","0.996141428287639","0.995317625072128","0.991720393882449","0.991720393882449","0.994843984645889","0.992480355836783","0.99015587162498","0.980572808650756","0.983643668504343","0.994388880835125","0.995249379785778","0.996554532467323","0.99213854796303","0.993659990581871","0.988695647013554","0.996939943369387","0.991669144771425","0.996630806051402","0.996630806051402","1","1","0.9951071961951","0.999849628918569","0.999849628918569","0.999849628918569","0.999999752594641","0.997332932521929","1","0.999375376527664","1","0.991207647387704","0.991207647387704","0.991207647387704","0.996800102500643","0.99997262672841","0.999737968466543","1","0.996485291407013","0.996285953343924","0.974377509971446","0.999375376527664","0.999496726644885","0.996485291407013","1","0.987027653564085","0.991921105515542","0.996596905175306","0.994814351028604","0.999980307377977","0.996285953343924","0.99779500926628","0.984698003772187","1","1","1","1","1","0.999849628918569","0.997885261014682","0.964688673670732","0.999983181868729","0.998126264597318","1","1","0.999013818555063","0.99593942320113","0.997202069778868","0.998277280225448","0.994063823526809","0.917642289827502","0.986819020727025","0.999246729482937"
"1064","0.995844040330927","0.995844040330927","0.994990603145722","0.991126583542104","0.991126583542104","0.994460707990944","0.991903095115782","0.989451047865215","0.979309577871643","0.982299827369923","0.993940824052274","0.994793191877993","0.996223198878072","0.991386221565977","0.993262111462672","0.987672615501218","0.996660491515385","0.990978631807734","0.996264970907075","0.996264970907075","1","1","0.994537406398643","0.99981829753076","0.99981829753076","0.99981829753076","0.999999668518811","0.997021564290923","1","0.999288310791731","1","0.990629326395882","0.990629326395882","0.990629326395882","0.996452584538828","0.999966922373093","0.999691500254598","1","0.996075354271877","0.995852863224884","0.972095274487592","0.999288310791731","0.999418448016221","0.996075354271877","1","0.985720284389314","0.991048473014427","0.996324510947286","0.994287192824968","0.999975261778851","0.995852863224884","0.997602814386608","0.983319293727145","1","1","1","1","1","0.99981829753076","0.997700914674132","0.956038805425245","0.999980564522318","0.997888759012505","1","1","0.998898469532524","0.995601287414101","0.996813034706837","0.998089880546405","0.993421099205186","0.91265158419832","0.987315290252271","0.999290508306972"
"1065","0.995523835072963","0.995523835072963","0.994640864644513","0.990490593706449","0.990490593706449","0.99404911057628","0.991281909071605","0.988696335959914","0.977966052692239","0.980847725614673","0.993457224631857","0.994293448780853","0.995860134937987","0.990562583768732","0.99283944263444","0.98655825947078","0.996355612725821","0.990231448635963","0.995859577534087","0.995859577534087","1","1","0.993901668568423","0.999780439354109","0.999780439354109","0.999780439354109","0.99999955587148","0.996673966435352","1","0.999189118883746","1","0.990013349332981","0.990013349332981","0.990013349332981","0.99606747403443","0.999960029326508","0.999636794445371","1","0.995617814488212","0.995369505755279","0.969616095629105","0.999189118883746","0.99932800219477","0.995617814488212","1","0.984283254954198","0.990082526515641","0.996030400289165","0.993706784237649","0.999968923447891","0.995369505755279","0.997393910868445","0.981818655506478","1","1","1","1","1","0.999780439354109","0.997500538718165","0.945390011176743","0.999977539856672","0.997621220122842","1","1","0.998769645291453","0.995235128811719","0.996370103591905","0.997882138536903","0.992709295936825","0.90738897392125","0.987793106146357","0.99933174448045"
"1066","0.995179078313871","0.995179078313871","0.994266849323104","0.989809488860016","0.989809488860016","0.993607125999051","0.990613517266845","0.987888290055824","0.9765373763413","0.979279008051133","0.992935302158967","0.993746042489833","0.995462328627925","0.98966101216673","0.992390462851406","0.985344663948129","0.996023011242115","0.989423041491064","0.995410386193135","0.995410386193135","1","1","0.993192449870161","0.999734695422075","0.999734695422075","0.999734695422075","0.999999404943203","0.996285953343924","1","0.999076114854002","1","0.989357316300733","0.989357316300733","0.989357316300733","0.995640738499624","0.999951699907345","0.999572391884366","1","0.9951071961951","0.994830104426909","0.966924150045606","0.999076114854002","0.999223500723887","0.9951071961951","1","0.982704148507383","0.989013501618284","0.995712856322612","0.993067818547352","0.999960961197785","0.994830104426909","0.997166854086663","0.980185736429426","1","1","1","1","1","0.999734695422075","0.997282746630345","0.932344282528014","0.999974044486628","0.997319869453199","1","1","0.99862577575274","0.99483864836657","0.995865868291148","0.997651855942181","0.991921105515542","0.901843399903305","0.988253137505054","0.999999969954847"
"1067","0.99480790668126","0.99480790668126","0.993866892336864","0.989080138161295","0.989080138161295","0.993132541122806","0.989894404122716","0.987023238893368","0.975018431234842","0.977584736911055","0.992372065183428","0.993146487682246","0.995026487375073","0.988674296735144","0.991913560521094","0.984023272657768","0.995660187420241","0.988548507398871","0.994912711365792","0.994912711365792","1","1","0.992401381623606","0.999679424116159","0.999679424116159","0.999679424116159","0.999999202724984","0.995852863224884","1","0.998947379223534","1","0.988658681494661","0.988658681494661","0.988658681494661","0.995167920673938","0.999941634836314","0.999496575398096","1","0.994537406398643","0.994228233165944","0.964002558572208","0.998947379223534","0.999102762961138","0.994537406398643","1","0.980969452255545","0.987830660673726","0.995370028836794","0.992364475594982","0.999950959007168","0.994228233165944","0.996920075960039","0.978409385226868","1","1","1","1","1","0.999679424116159","0.997046033294934","0.916457470353709","0.999970005164345","0.996980458363665","1","1","0.998465108915628","0.994409362479337","0.995291919752201","0.997396599229552","0.991048473014427","0.89600381409429","0.988696030429958","0.999999963693487"
"1068","0.994408318430201","0.994408318430201","0.99343921760017","0.988299203779882","0.988299203779882","0.992622986280987","0.989120803634342","0.986097272932893","0.973403829418364","0.975755361885006","0.991764296276319","0.992489889099127","0.994549013001216","0.987594593171215","0.991407028728051","0.982584844507966","0.995264420271769","0.987602570280782","0.9943613768561","0.9943613768561","1","1","0.991519172603366","0.999612642516594","0.999612642516594","0.999612642516594","0.999998931786997","0.995369505755279","1","0.998800726897624","1","0.987914745291549","0.987914745291549","0.987914745291549","0.994644095560537","0.999929472491674","0.999407324341386","1","0.993901668568423","0.993556746799993","0.960833356042434","0.998800726897624","0.998963271178866","0.993901668568423","1","0.979064480273974","0.986522206797067","0.994999924333626","0.991590375392033","0.999938394298033","0.993556746799993","0.996651874663783","0.976477605584608","1","1","1","1","1","0.999612642516594","0.996788765094178","0.897251261792244","0.99996533724502","0.996598210947","1","1","0.998285690030739","0.993944588862019","0.994638717933536","0.997113674927652","0.990082526515641","0.889859245345267","0.989122408724135","0.999999956127271"
"1069","0.993978163655954","0.993978163655954","0.99298193077702","0.987463128739418","0.987463128739418","0.992075924923477","0.988288683347179","0.985106231030194","0.971687903299146","0.973780690542506","0.991108536208842","0.991770906521276","0.994025974653116","0.986413373650474","0.990869060034629","0.981019408768194","0.9948327486343","0.986579555930972","0.993750666824035","0.993750666824035","1","1","0.990535514849169","0.999531955647731","0.999531955647731","0.999531955647731","0.999998568776279","0.994830104426909","1","0.998633670748516","1","0.98712264604088","0.98712264604088","0.98712264604088","0.994063823526809","0.999914775929523","0.999302261204216","1","0.993192449870161","0.992807704953372","0.957397468635905","0.998633670748516","0.998802118868519","0.993192449870161","1","0.976973295305367","0.985075192832569","0.994600395396783","0.990738528248705","0.999922610655342","0.992807704953372","0.996360403532836","0.974377509971447","1","1","1","1","1","0.999531955647731","0.996509169222932","0.874235524657504","0.999959942914047","0.996167760369449","1","1","0.998085338451211","0.993441431464047","0.993895446356746","0.996800102500643","0.989013501618284","0.883398872728971","0.989532874574005","0.999999946984268"
"1070","0.993515133893177","0.993515133893177","0.992493011891824","0.986568124278313","0.986568124278313","0.99148864269023","0.98739372760289","0.984045686693082","0.969864696787515","0.971649859571046","0.990401067233665","0.990983717249138","0.993453079597961","0.985121375098881","0.990297741055888","0.979316219263625","0.99436195088809","0.985473365909333","0.993074272489215","0.993074272489215","1","1","0.989438981726635","0.999434471149141","0.999434471149141","0.999434471149141","0.999998082403903","0.994228233165944","1","0.998443380306089","1","0.986279351569119","0.986279351569119","0.986279351569119","0.993421099205187","0.999897017204828","0.999178588916656","1","0.992401381623606","0.991972288971734","0.953674700780573","0.998443380306089","0.998615951254787","0.992401381623606","1","0.974678630552125","0.983475425616121","0.994169129350032","0.98980128131761","0.999902783569459","0.991972288971734","0.996043659101177","0.972095274487592","1","1","1","1","1","0.999434471149141","0.996205322166937","0.846943706438665","0.999953709138558","0.995683078005622","1","1","0.997861621918655","0.992896764398422","0.993049849943276","0.996452584538828","0.987830660673726","0.876612106465332","0.989928009217118","0.999999935935879"
"1071","0.99301675107627","0.99301675107627","0.991970307549159","0.98561015674724","0.98561015674724","0.990858235898503","0.986431320072738","0.982910933961065","0.967927956982456","0.969351307356412","0.989637895454863","0.99012197601355","0.992825641770271","0.983708545152955","0.989691046806786","0.977463708007396","0.993848523135677","0.984277450417226","0.992325234253745","0.992325234253745","1","1","0.988216918086796","0.99931669641355","0.99931669641355","0.99931669641355","0.999997430748155","0.993556746799993","1","0.99822663492959","1","0.985381650409665","0.985381650409665","0.985381650409665","0.992709295936825","0.999875558433276","0.999033017266992","1","0.991519172603366","0.991040711515315","0.949643733910306","0.99822663492959","0.998400896892029","0.991519172603366","1","0.972161812869967","0.981707366085914","0.993703636170776","0.988770261489585","0.999877877421017","0.991040711515315","0.995699468220382","0.969616095629105","1","1","1","1","1","0.99931669641355","0.995875137288963","0.814982765375684","0.999946505300543","0.995137394683274","1","1","0.997611828019135","0.992307214827478","0.992088054822372","0.99606747403443","0.986522206797067","0.869488676487847","0.990308373595541","0.999999922585024"
"1072","0.992480355836783","0.992480355836783","0.99141152275253","0.984584934070603","0.984584934070603","0.99018159943325","0.985396525608255","0.981696972962044","0.965871126554792","0.96687274852076","0.988814732280172","0.989178772268039","0.99213854796303","0.982163986065762","0.989046834821167","0.975449438803542","0.993288655762724","0.982984780251616","0.991495879012643","0.991495879012643","1","1","0.986855322520522","0.999174414651941","0.999174414651941","0.999174414651941","0.999996557641315","0.992807704953372","1","0.997979770762358","0.999999999999999","0.984426142775815","0.984426142775815","0.984426142775815","0.991921105515542","0.999849628918569","0.998861676591984","1","0.990535514849169","0.990002118520979","0.945282139668809","0.997979770762358","0.998152489068062","0.990535514849168","1","0.969402689123736","0.979754026050934","0.993201235625579","0.98763631462939","0.999846591475912","0.990002118520979","0.995325474198995","0.966924150045606","1","1","1","1","1","0.999174414651941","0.995516351465171","0.778096426841138","0.999938180462136","0.99452311332655","1","1","0.997332932521929","0.991669144771425","0.99099436889554","0.995640738499624","0.985075192832568","0.862018728558513","0.99067450899465","0.999999906451874"
