"","Coastal dolphins","Offshore dolphins","Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas","Billfish","Swordfish","Pelagic coastal piscivores","Amberjack","Cobia","King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)","Skates-rays","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders","Tilefish","Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Sardine-herring-scad","Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)","Anchovy-silverside-killifish","Mullet","Butterfish","Cephalopod","Pink shrimp","Brown shrimp","White shrimp","Crab","Sessile epifauna","Mobile epifauna","Zooplankton","Infauna","Algae","Seagrass","Detritus"
"557","0","0.999999999670957","0.937036453419085","1.2706324881151e-10","0.9999828457039","0.7844844653314","0.999989064294411","0.999977368397647","0.000342389847554303","0.999962807734384","0.00207724239790796","0.999951816997601","0.999999656478295","0.993859175259369","0.999999999959174","9.6335415882276e-06","0.96043941471417","1","0","6.62553203412131e-08","0","0","4.04798725872624e-07","3.79696274421804e-14","2.65338417904104e-09","0","2.65338417904104e-09","0.936528990674831","1.58371094016729e-11","0.997656765347271","1.36182836119048e-08","0","3.64153152077051e-14","2.58910471950813e-07","0.0194344186369783","8.88178419700125e-16","0.000420012491193278","8.06545497056277e-10","0","0.999940301573815","0.681684048865797","3.21477656606284e-07","2.22919855907833e-08","1.88737914186277e-14","1.77635683940025e-15","0","0.0234086109525193","2.92477153607251e-12","7.84483589200136e-13","1.10835784994379e-11","8.17312217904487e-10","0.999995373595384","1.79001331868101e-06","0","0","0","0","0","1.22124532708767e-14","5.25005557083791e-06","1.36014666196616e-09","0.999960010783393","0.0144680507665866","2.42848881245594e-05","5.24091214870737e-10","5.09037256790634e-12","2.77555756156289e-14","4.73583838811464e-10","0","6.61688481784495e-11","0","0","0.999999736571974"
"558","0","0.999999999687422","0.935597504703115","1.20277787729606e-10","0.999983395068474","0.780739053716987","0.999988867085189","0.999978175182096","0.000331087836310529","0.999961810303453","0.00199541422085714","0.999953403765767","0.999999649365665","0.993682569422464","0.999999999961524","9.20120717440298e-06","0.959347389213297","1","0","6.32818848433914e-08","0","0","3.85672889180455e-07","3.530509218308e-14","2.44651809921947e-09","0","2.44651809921947e-09","0.934216141726275","1.48776546637919e-11","0.997589242702802","1.29326225284387e-08","0","3.39728245535298e-14","2.45954350774902e-07","0.0188252437144304","8.88178419700125e-16","0.000401261935199293","7.65937091529167e-10","0","0.999942343766636","0.674685059221853","3.06529713167691e-07","2.11177497710935e-08","1.77635683940025e-14","1.55431223447522e-15","0","0.0224950330136028","2.73137068518281e-12","7.33635374672303e-13","1.04123376587495e-11","7.71722685755094e-10","0.999995259789287","1.70589414594247e-06","0","0","0","0","0","1.13242748511766e-14","5.04282927138444e-06","1.27016153150805e-09","0.999961249274048","0.0140911374846867","2.33793761080792e-05","4.9416803982183e-10","4.7848391915295e-12","2.59792187762287e-14","4.50575354804528e-10","0","6.2230887110104e-11","0","0","0.999999730794841"
"559","0","0.999999999703064","0.934127982491264","1.13854703442939e-10","0.999983926839988","0.776947058510736","0.999988666319631","0.999978953206432","0.000320158775811152","0.999960786124233","0.00191680328471255","0.999954938280656","0.999999642105767","0.993500917738045","0.999999999963738","8.78827490868872e-06","0.9582265306684","1","0","6.0441892046903e-08","0","0","3.67450705418548e-07","3.28626015289046e-14","2.25578022927664e-09","0","2.25578022927664e-09","0.9318251489305","1.39765976570061e-11","0.997519779163142","1.22814832748119e-08","0","3.15303338993544e-14","2.33646565872547e-07","0.0182348083872186","6.66133814775094e-16","0.000383348136496875","7.27373272724208e-10","0","0.999944316103022","0.667607216818869","2.92276812863257e-07","2.00053673626854e-08","1.66533453693773e-14","1.55431223447522e-15","0","0.0216163204790614","2.55062637677383e-12","6.86117829218347e-13","9.78150893615748e-12","7.28676230465908e-10","0.999995143183659","1.62572802975269e-06","0","0","0","0","0","1.04360964314765e-14","4.84378241516481e-06","1.18612941690799e-09","0.999962449409324","0.0137239065943167","2.25076272101221e-05","4.65953275963216e-10","4.49751347275651e-12","2.44249065417534e-14","4.28684865383389e-10","0","5.85271830999545e-11","0","0","0.999999724891011"
"560","0","0.999999999717923","0.932627343633975","1.07774678070882e-10","0.999984441581829","0.773108541275729","0.999988461933606","0.999979703495848","0.000309590366955326","0.999959734479469","0.00184128357540425","0.99995642226285","0.999999634695552","0.993314077976947","0.999999999965825","8.39387408368975e-06","0.957076150957261","1","0","5.77293539638646e-08","0","0","3.5008947896209e-07","3.04201108747293e-14","2.07991268652563e-09","0","2.07991268652563e-09","0.929353824360999","1.3129941578427e-11","0.997448319221246","1.16631281299462e-08","0","2.93098878501041e-14","2.21954673751412e-07","0.017662558127312","6.66133814775094e-16","0.000366233782203906","6.90751011944712e-10","0","0.999946220972259","0.660452881666503","2.78686638433001e-07","1.89515797499595e-08","1.55431223447522e-14","1.33226762955019e-15","0","0.020771203291895","2.38187247703081e-12","6.4170890823334e-13","9.1890939302175e-12","6.88030743489776e-10","0.999995023709635","1.54932920282125e-06","0","0","0","0","0","9.76996261670138e-15","4.65259215398639e-06","1.10765707717064e-09","0.99996361237698","0.0133661164059073","2.16683825872144e-05","4.39349445713333e-10","4.22750723316767e-12","2.28705943072782e-14","4.07857747575235e-10","0","5.50439693824956e-11","0","0","0.999999718857707"
"561","0","0.999999999732038","0.931095040243072","1.02019281911225e-10","0.999984939839346","0.769223587916554","0.999988253861828","0.999980427038996","0.000299370715736158","0.999958654632673","0.0017687339776753","0.999957857376284","0.999999627131909","0.993121904013862","0.999999999967792","8.01717306508909e-06","0.955895549615724","1","0","5.51385505032087e-08","0","0","3.33548531239458e-07","2.8421709430404e-14","1.91775639812874e-09","0","1.91775639812874e-09","0.926799952176681","1.23345778035855e-11","0.997374805799162","1.10759063032262e-08","0","2.73114864057789e-14","2.108478549534e-07","0.0171079534576576","6.66133814775094e-16","0.000349883220856717","6.55972609564515e-10","0","0.999948060681935","0.653224544539326","2.6572837441563e-07","1.79533007349519e-08","1.4432899320127e-14","1.33226762955019e-15","0","0.0199584530068274","2.22422080753404e-12","5.99964522507435e-13","8.63242810567044e-12","6.49652553974533e-10","0.999994901296654","1.47652062676418e-06","0","0","0","0","0","9.10382880192628e-15","4.46894838201928e-06","1.03437614029644e-09","0.999964739327997","0.0130175309002998","2.08604303274518e-05","4.14264622605742e-10","3.97371024973836e-12","2.1538326677728e-14","3.88042487031726e-10","0","5.17681453260366e-11","0","0","0.999999712692089"
"562","0","0.999999999745447","0.929530519896197","9.65711954847848e-11","0.999985422140425","0.765292309204406","0.999988042037831","0.999981124789287","0.000289488319930031","0.999957545827612","0.00169903808749661","0.999959245230113","0.999999619411661","0.99292424572721","0.999999999969646","7.65737753838369e-06","0.954684013852216","1","0","5.26640179243643e-08","0","0","3.17789106363264e-07","2.64233079860787e-14","1.76824221931327e-09","0","1.76824221931327e-09","0.924161290939214","1.15873977080128e-11","0.997299180204545","1.05182501597412e-08","0","2.53130849614536e-14","2.00296831454061e-07","0.016570469628896","6.66133814775094e-16","0.000334262388645978","6.22945472983361e-10","0","0.999949837460724","0.645924824859922","2.5337263886982e-07","1.70076063232827e-08","1.35447209004269e-14","1.33226762955019e-15","0","0.019176881790995","2.07722727907367e-12","5.61106716645554e-13","8.10951306107199e-12","6.13415096495373e-10","0.999994775872423","1.40713358398603e-06","0","0","0","0","0","8.43769498715119e-15","4.2925532340865e-06","9.6594332532618e-10","0.999965831377719","0.0126779196145679","2.00826037010104e-05","3.90611987199918e-10","3.73523434404888e-12","2.02060590481778e-14","3.69189789850566e-10","0","4.86872764327018e-11","0","0","0.999999706391255"
"563","0","0.999999999758185","0.927933225855742","9.1413987490796e-11","0.999985888996049","0.761314841285236","0.999987826393952","0.999981797666152","0.000279932056223453","0.999956407287779","0.00163208403144677","0.999960587380515","0.999999611531564","0.992720948896836","0.999999999971393","7.3137288347791e-06","0.953440818579069","1","0","5.0300538734227e-08","0","0","3.02774278981843e-07","2.44249065417534e-14","1.63038471612253e-09","0","1.63038471612253e-09","0.921435576175847","1.08855147118447e-11","0.997221382086016","9.98867111245971e-09","0","2.35367281220533e-14","1.90273790723339e-07","0.0160495962973908","4.44089209850063e-16","0.000319338738909658","5.91581006403885e-10","0","0.999951553461089","0.638556468140314","2.41591415095499e-07","1.61117266195276e-08","1.26565424807268e-14","1.11022302462516e-15","0","0.0184253414181809","1.93978166862507e-12","5.24913446042774e-13","7.61835039497782e-12","5.79198911054846e-10","0.999994647362867","1.34100728499398e-06","0","0","0","0","0","7.7715611723761e-15","4.12312060094067e-06","9.02037999850336e-10","0.999966889606953","0.0123470575291245","1.93337794752724e-05","3.68309827081248e-10","3.5109692930746e-12","1.88737914186277e-14","3.51253248709327e-10","0","4.57895943384301e-11","0","0","0.99999969995224"
"564","0","0.999999999770286","0.926302597302708","8.65323368515192e-11","0.999986340900835","0.757291346169481","0.999987606861308","0.999982446556248","0.000270691167758019","0.999955238215848","0.00156776429280758","0.999961885332433","0.99999960348831","0.992511855099498","0.999999999973039","6.98550233080297e-06","0.952165226461661","1","0","4.80431286975502e-08","0","0","2.88468868347991e-07","2.28705943072782e-14","1.5032750599886e-09","0","1.5032750599886e-09","0.918620523199117","1.02262642798223e-11","0.997141349387347","9.48575584747147e-09","0","2.19824158875781e-14","1.80752312450849e-07","0.0155448372050137","4.44089209850063e-16","0.000305081174739819","5.61795721054636e-10","0","0.999953210761884","0.63112234297991","2.30357990238517e-07","1.52630375005458e-08","1.19904086659517e-14","1.11022302462516e-15","0","0.0177027222598896","1.81143988697841e-12","4.90940621489244e-13","7.15694170594361e-12","5.46891421038254e-10","0.999994515692091","1.27798849625105e-06","0","0","0","0","0","7.105427357601e-15","3.96037566663399e-06","8.4236062569687e-10","0.999967915063042","0.0120247249561574","1.86128762947879e-05","3.47280870727218e-10","3.30002691839582e-12","1.77635683940025e-14","3.34188010597813e-10","0","4.30644409021852e-11","0","0","0.999999693372014"
"565","0","0.999999999781781","0.924638069585984","8.19113665784243e-11","0.999986778333567","0.753222012201838","0.999987383369774","0.999983072314627","0.000261755252085605","0.999954037793119","0.00150597554414778","0.999963140541263","0.99999959527852","0.992296801602121","0.999999999974591","6.67200592174844e-06","0.950856487986468","1","0","4.58870278441381e-08","0","0","2.74839356606549e-07","2.1316282072803e-14","1.38607503252786e-09","0","1.38607503252786e-09","0.915713830194594","9.60675983208148e-12","0.997059018300455","9.00816143900585e-09","0","2.04281036531029e-14","1.71707297713652e-07","0.0150557098610949","4.44089209850063e-16","0.000291459984567033","5.33510124967052e-10","0","0.999954811370873","0.623625437620588","2.19646892563041e-07","1.44590532880073e-08","1.11022302462516e-14","1.11022302462516e-15","0","0.0170079522762526","1.69153580031889e-12","4.5896619838004e-13","6.72351063712995e-12","5.16386045035233e-10","0.999994380782333","1.21793118468272e-06","0","0","0","0","0","6.66133814775094e-15","3.80405446231968e-06","7.86631204618971e-10","0.999968908760902","0.0117107074294397","1.791885311897e-05","3.27452731596622e-10","3.10196313080269e-12","1.66533453693773e-14","3.1795188704109e-10","0","4.05016020721405e-11","0","0","0.99999968664748"
"566","0","0.999999999792701","0.922939074487475","7.75370878614012e-11","0.999987201757691","0.74910705450959","0.999987155847959","0.999983675765865","0.000253114249516018","0.99995280517894","0.00144661848616678","0.999964354414482","0.999999586898746","0.99207562125282","0.999999999976054","6.37257856117568e-06","0.949513841549147","1","0","4.38276893666156e-08","0","0","2.61853808636303e-07","1.97619698383278e-14","1.27801258464899e-09","0","1.27801258464899e-09","0.912713181587536","9.0250029671779e-12","0.996974323217146","8.55461335103058e-09","0","1.88737914186277e-14","1.63114903806161e-07","0.0145817452269158","4.44089209850063e-16","0.000278446780593189","5.06648500930851e-10","0","0.999956357227157","0.61606885606209","2.0943383549632e-07","1.3697419198877e-08","1.04360964314765e-14","8.88178419700125e-16","0","0.016339996009465","1.57962531943667e-12","4.29212221320086e-13","6.31605878709252e-12","4.87581974795148e-10","0.999994242553918","1.16069618061321e-06","0","0","0","0","0","6.21724893790088e-15","3.65390343759486e-06","7.34588834205852e-10","0.999969871684018","0.0114047955955486","1.72507077199624e-05","3.08756575861935e-10","2.91566770727059e-12","1.55431223447522e-14","3.02504687965666e-10","0","3.80910858410743e-11","0","0","0.999999679775472"
"567","0","0.999999999803074","0.921205040503531","7.33964000687592e-11","0.999987611621818","0.74494671542795","0.999986924223187","0.999984257705144","0.000244758431845793","0.999951539510124","0.00138959769257396","0.99996552831323","0.999999578345469","0.991848142369636","0.999999999977432","6.08658886847024e-06","0.948136513563778","1","0","4.18607706276219e-08","0","0","2.49481798664242e-07","1.84297022087776e-14","1.17837473112559e-09","0","1.17837473112559e-09","0.909616251698863","8.47832914985247e-12","0.996887196679628","8.12390077431502e-09","0","1.75415237890775e-14","1.54952481512538e-07","0.0141224874030738","4.44089209850063e-16","0.000266014439947782","4.81139572627853e-10","0","0.999957850203526","0.608455813743511","1.99695661007304e-07","1.29759043510091e-08","9.76996261670138e-15","8.88178419700125e-16","0","0.0156978535821849","1.47504231051698e-12","4.01456645704457e-13","5.93347593280669e-12","4.60384841360906e-10","0.99999410092521","1.1061508543575e-06","0","0","0","0","0","5.77315972805081e-15","3.50967905027311e-06","6.85989709481305e-10","0.999970804785426","0.0111067851065301","1.66074752355749e-05","2.91128010587727e-10","2.74069655858966e-12","1.4432899320127e-14","2.87807777610283e-10","0","3.58242324693947e-11","0","0","0.999999672752757"
"568","0","0.999999999812929","0.91943539314314","6.94768687026226e-11","0.99998800836019","0.740741264900914","0.999986688421469","0.999984818899304","0.000236678391458245","0.999950239900341","0.00133482146079622","0.999966663553829","0.999999569615096","0.99161418862701","0.999999999978731","5.81343379646437e-06","0.946723718594469","1","0","3.99821245000709e-08","0","0","2.37694338545147e-07","1.70974345792274e-14","1.08650510810548e-09","0","1.08650510810548e-09","0.906420708700333","7.96473997866087e-12","0.996797569329714","7.71487373985025e-09","0","1.64313007644523e-14","1.47198514155455e-07","0.0136774933200362","2.22044604925031e-16","0.000254137048447345","4.56914950319742e-10","0","0.999959292108719","0.600789632799327","1.90410288314347e-07","1.22923954348764e-08","9.10382880192628e-15","8.88178419700125e-16","0","0.015080559703082","1.37756472895489e-12","3.75477426928228e-13","5.57420776203799e-12","4.34704716667511e-10","0.999993955812568","1.05416880791243e-06","0","0","0","0","0","5.32907051820075e-15","3.37114737036792e-06","6.40605568591468e-10","0.999971708988651","0.0108164765140371","1.59882267769529e-05","2.74505973507644e-10","2.57616150634021e-12","1.35447209004269e-14","2.73824962704339e-10","0","3.36921601729046e-11","0","0","0.999999665576031"
"569","0","0.99999999982229","0.9176295552433","6.57667253989302e-11","0.999988392393145","0.736491000856103","0.999986448367484","0.999985360087849","0.000228865030778347","0.999948905439502","0.00128220166830062","0.999967761409264","0.99999956070396","0.991373578939942","0.999999999979955","5.55253736078676e-06","0.945274659510517","1","0","3.81877888200322e-08","0","0","2.26463809704924e-07","1.57651669496772e-14","1.00179775586184e-09","0","1.00179775586184e-09","0.903124218878101","7.48223705215878e-12","0.996705369856726","7.32644100942537e-09","0","1.53210777398272e-14","1.39832562640052e-07","0.0132463324321511","2.22044604925031e-16","0.000242789846844782","4.33909796981879e-10","0","0.99996068468962","0.593073736901031","1.81556663370053e-07","1.16448904963207e-08","8.65973959207622e-15","6.66133814775094e-16","0","0.0144871826814786","1.28630439633071e-12","3.51052520386474e-13","5.23647791794701e-12","4.10457001720488e-10","0.99999380713029","1.00462958430025e-06","0","0","0","0","0","4.88498130835069e-15","3.23808370183976e-06","5.98224136894032e-10","0.99997258518862","0.0105336751649665","1.53920680863173e-05","2.5883295506901e-10","2.42139641670747e-12","1.28785870856518e-14","2.60521604289465e-10","0","3.16868753458266e-11","0","0","0.999999658241914"
"570","0","0.999999999831183","0.915786947302007","6.2254645882831e-11","0.999988764127561","0.732196249552096","0.999986203984552","0.999985881983927","0.000221309552074667","0.999947535193117","0.0012316536343363","0.999968823110606","0.999999551608319","0.991126127345856","0.999999999981109","5.3033494250565e-06","0.943788527666387","1","0","3.64739800584601e-08","0","0","2.15763898192556e-07","1.46549439250521e-14","9.23694676302489e-10","0","9.23694676302489e-10","0.899724451213027","7.02904401350679e-12","0.99661052494405","6.95756519064616e-09","0","1.4210854715202e-14","1.32835210053805e-07","0.0128285864153692","2.22044604925031e-16","0.000231949179460234","4.12063050347911e-10","0","0.999962029633372","0.585311645698156","1.73114710788624e-07","1.10314931633937e-08","7.99360577730113e-15","6.66133814775094e-16","0","0.01391682345282","1.20126131264442e-12","3.28403970684121e-13","4.91939822211407e-12","3.87561760462063e-10","0.999993654790567","9.57418386571263e-07","0","0","0","0","0","4.66293670342566e-15","3.11027221688853e-06","5.58646462422985e-10","0.99997343425255","0.010258191098619","1.4818138246997e-05","2.44054776388225e-10","2.2761792450865e-12","1.19904086659517e-14","2.47864395674924e-10","0","2.98010505161983e-11","0","0","0.999999650746956"
"571","0","0.999999999839631","0.913906987829279","5.89301940578935e-11","0.999989123957286","0.727857365896773","0.99998595519461","0.999986385275261","0.000214003447593814","0.999946128201646","0.00118309598689759","0.999969849848393","0.999999542324352","0.990871642884133","0.999999999982196","5.06534454103313e-06","0.942264503107764","1","0","3.48370846614543e-08","0","0","2.05569533506811e-07","1.37667655053519e-14","8.51680503899388e-10","0","8.51680503899388e-10","0.896219082285131","6.60316246126058e-12","0.996512959214314","6.6072616267121e-09","0","1.31006316905768e-14","1.26188011706496e-07","0.0124238488688942","2.22044604925031e-16","0.000221592445085905","3.9131631268674e-10","0","0.999963328569415","0.577506968875056","1.65065288881827e-07","1.04504066511524e-08","7.54951656745106e-15","6.66133814775094e-16","0","0.013368614616504","1.12176934408126e-12","3.07087688611318e-13","4.62141436230468e-12","3.65943719771167e-10","0.999993498703431","9.12425812793494e-07","0","0","0","0","0","4.21884749357559e-15","2.98750560656647e-06","5.21687359977818e-10","0.999974257020804","0.00998983894539862","1.42656084403114e-05","2.30120367206155e-10","2.13939976845268e-12","1.13242748511766e-14","2.35822250616025e-10","0","2.80275802566621e-11","0","0","0.999999643087629"
"572","0","0.999999999847656","0.91198909371661","5.5783155872291e-11","0.999989472263556","0.723474733735201","0.999985701918188","0.999986870625063","0.000206938490020292","0.999944683479827","0.00113645053472256","0.999970842773963","0.999999532848161","0.990609929473327","0.999999999983221","4.83802084083607e-06","0.940701754804998","0.99999999986608","0","3.32736502794972e-08","0","0","1.95856829865448e-07","1.26565424807268e-14","7.85280951376421e-10","0","7.85280951376421e-10","0.892605801508421","6.2032601277906e-12","0.99641259517317","6.27459528779184e-09","0","1.22124532708767e-14","1.19873445281193e-07","0.0120317250209602","2.22044604925031e-16","0.000211698050068376","3.71614072847137e-10","0","0.999964583071462","0.569663399842396","1.57390145916203e-07","9.89992898769998e-09","7.105427357601e-15","6.66133814775094e-16","0","0.012841719487415","1.0476064460363e-12","2.87325718772991e-13","4.34141611549421e-12","3.45531381285014e-10","0.999993338776701","8.69547601922704e-07","0","0","0","0","0","3.99680288865056e-15","2.86958474493559e-06","4.87173412722086e-10","0.999975054307723","0.00972843782706811","1.37336807494171e-05","2.16981543843531e-10","2.01105798680601e-12","1.04360964314765e-14","2.24365193091103e-10","0","2.63595811844652e-11","0","0","0.999999635260329"
"573","0","0.999999999855279","0.910032680625253","5.28042054526168e-11","0.9999898094154","0.719048766105629","0.999985444074382","0.999987338672902","0.000200106723247662","0.999943200015982","0.00109164214414392","0.999971803000746","0.999999523175764","0.990340785786047","0.999999999984186","4.6208989791241e-06","0.939099440915258","0.99999999986371","0","3.17803806604289e-08","0","0","1.8660302991691e-07","1.17683640610267e-14","7.24058146772677e-10","0","7.24058146772677e-10","0.888882316701059","5.82756065625745e-12","0.996309353151637","5.95867843955489e-09","0","1.13242748511766e-14","1.13874865648178e-07","0.0116518314389121","2.22044604925031e-16","0.000202245363471021","3.52903928302339e-10","0","0.999965794659406","0.561784709084793","1.5007187859073e-07","9.37844768511553e-09","6.66133814775094e-15","6.66133814775094e-16","0","0.0123353311623379","9.78328529299688e-13","2.68673971959288e-13","4.07851530326298e-12","3.26257687532916e-10","0.999993174915927","8.28684392550905e-07","0","0","0","0","0","3.5527136788005e-15","2.75631836521573e-06","4.54942750138798e-10","0.999975826902431","0.00947381125857438","1.3221587005563e-05","2.04592787156344e-10","1.89026572172679e-12","9.76996261670138e-15","2.13464579346123e-10","0","2.47908360506699e-11","0","0","0.999999627261371"
"574","0","0.999999999862521","0.908037163393696","4.99842389700689e-11","0.999990135770027","0.714579905462198","0.999985181580831","0.999987790035553","0.000193500453452788","0.999941676771315","0.00104859862061557","0.99997273160551","0.999999513303101","0.990064005121511","0.999999999985097","4.41352112123816e-06","0.937456709074744","0.999999999861298","0","3.03541265456175e-08","0","0","1.77786451227568e-07","1.11022302462516e-14","6.67608412996401e-10","0","6.67608412996401e-10","0.885046359994297","5.47450973442665e-12","0.996203151246976","5.65866753454713e-09","0","1.06581410364015e-14","1.08176460567044e-07","0.0112837957437358","2.22044604925031e-16","0.000193214674222175","3.35135696971633e-10","0","0.999966964801158","0.553874737188409","1.43093893401058e-07","8.88443574265096e-09","6.21724893790088e-15","4.44089209850063e-16","0","0.0118486716022649","9.13491504661579e-13","2.5113244817021e-13","3.83137965798142e-12","3.08059133757865e-10","0.999993007024337","7.89741492646101e-07","0","0","0","0","0","3.33066907387547e-15","2.64752275069835e-06","4.24844381896605e-10","0.999976575569618","0.00922578705145105","1.2728587681754e-05","1.92911464580448e-10","1.7768009286101e-12","9.32587340685131e-15","2.03093764028495e-10","0","2.33153496509431e-11","0","0","0.999999619086991"
